"Merchant","Member Group","ID","Login","Account Status","Member Tag","Affiliate Login","Aff Group Category","Currency","Registration date","#Dep","Total Deposit","#Wd","Total Withdrawal","#Adj","Amount","#Bet","Bet Amount","Valid Bet","Win/Loss","Total Bonus Count","Total Bonus","Total Cancelled Bonus","Total Rebate","Total Cashback","Total Reward","Total Referral Comm","Total W/L","Promo Turnover","Promo Win/Loss"
"aw8","REGULAR","44827391","=""unhadis12""","A","","=""""","","THB","2025-09-20 10:40:25","6","700.000000","1","4000.000000","0","0.000000","184","16374.000000","16045.150000","3219.96","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3219.96","0.000000","0.000000"
"aw8","REGULAR","44894606","=""awpond88888""","A","","=""aw8youtube""","","THB","2025-09-23 14:35:24","8","1560.000000","0","0.000000","0","0.000000","3348","6508.500000","6508.500000","-1744.62","0","0.000000","0.000000","12.750000","0.000000","6.870000","166.000000","-1725.00","0.000000","0.000000"
"aw8","REGULAR","44912536","=""star656599""","A","","=""""","","THB","2025-09-24 12:08:54","29","20990.000000","5","8410.000000","0","0.000000","19154","216736.800000","216736.800000","-13517.70","0","0.000000","0.000000","426.010000","0.000000","30.320000","478.320000","-13061.37","0.000000","0.000000"
"aw8","REGULAR","44956536","=""maxtong1991""","A","","=""""","","THB","2025-09-26 21:27:36","1","100.000000","0","0.000000","0","0.000000","421","456.000000","456.000000","-101.08","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-101.08","0.000000","0.000000"
"aw8","REGULAR","45026739","=""xanny55""","A","","=""tonisuka""","","THB","2025-09-30 16:33:51","2","200.000000","0","0.000000","0","0.000000","905","664.600000","664.600000","-252.42","0","0.000000","0.000000","4.020000","0.000000","48.000000","0.000000","-200.40","0.000000","0.000000"
"aw8","REGULAR","45036347","=""coconutoil""","A","","=""""","","THB","2025-10-01 06:40:35","2","230.000000","0","0.000000","0","0.000000","4","390.000000","390.000000","-210.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-210.00","0.000000","0.000000"
"aw8","REGULAR","45036958","=""janjao133""","A","","=""tonisuka""","","THB","2025-10-01 07:36:00","7","1040.000000","0","0.000000","0","0.000000","14","1040.000000","1040.000000","-1040.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1040.00","0.000000","0.000000"
"aw8","REGULAR","45042555","=""ronron2538""","A","","=""aw8youtube""","","THB","2025-10-01 15:01:29","8","800.000000","0","0.000000","0","0.000000","44","900.000000","900.000000","-900.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-900.00","0.000000","0.000000"
"aw8","REGULAR","45044999","=""get888999""","A","","=""tonisuka""","","THB","2025-10-01 17:27:07","4","1460.000000","0","0.000000","0","0.000000","10","1460.000000","1460.000000","-1460.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1460.00","0.000000","0.000000"
"aw8","REGULAR","45051874","=""aw0801630354""","A","","=""rtp1""","","THB","2025-10-02 02:30:59","1","100.000000","0","0.000000","0","0.000000","525","291.100000","291.100000","-99.88","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-99.88","0.000000","0.000000"
"aw8","REGULAR","45060152","=""pittwas19966""","A","","=""TKONGaw8""","","THB","2025-10-02 14:13:43","2","468.000000","0","0.000000","0","0.000000","530","766.500000","766.500000","-467.75","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-467.75","0.000000","0.000000"
"aw8","REGULAR","45076599","=""kizi11505""","A","","=""tonisuka""","","THB","2025-10-03 12:11:07","6","1855.000000","1","500.000000","0","0.000000","1510","4538.000000","4538.000000","-1359.85","0","0.000000","0.000000","5.250000","0.000000","0.000000","0.000000","-1354.60","0.000000","0.000000"
"aw8","VIP GOLD","45084425","=""sands""","A","","=""tonisuka""","","THB","2025-10-03 21:02:57","67","4024391.000000","115","4180725.000000","0","0.000000","6344","10645743.500000","9273429.800000","206801.60","0","0.000000","0.000000","28621.260000","0.000000","10431.250000","0.000000","245854.11","0.000000","0.000000"
"aw8","VIP BRONZE","45100820","=""ket09062532""","A","","=""""","","THB","2025-10-04 18:36:42","96","108770.000000","12","78133.000000","0","0.000000","111733","1869765.000000","1827471.850000","-34223.90","0","0.000000","0.000000","3067.830000","0.000000","0.000000","0.000000","-31156.07","0.000000","0.000000"
"aw8","REGULAR","45108567","=""boy0933984593""","A","","=""""","","THB","2025-10-05 05:16:24","1","500.000000","0","0.000000","0","0.000000","2012","14154.900000","14154.900000","-528.78","0","0.000000","0.000000","36.470000","0.000000","0.000000","0.000000","-492.31","0.000000","0.000000"
"aw8","REGULAR","45125070","=""kay181040""","A","","=""propeller01""","","THB","2025-10-06 03:32:35","2","300.000000","1","300.000000","0","0.000000","2213","1833.400000","1833.400000","-3.37","0","0.000000","0.000000","3.310000","0.000000","0.000000","0.000000","-0.06","0.000000","0.000000"
"aw8","REGULAR","45132373","=""aa0981610960""","A","","=""tlg02fun""","","THB","2025-10-06 14:39:17","0","0.000000","0","0.000000","0","0.000000","295","69.400000","69.400000","-1.94","0","0.000000","0.000000","1.020000","0.000000","0.000000","0.000000","-0.92","0.000000","0.000000"
"aw8","REGULAR","45136709","=""ab112531""","A","","=""tlg02fun""","","THB","2025-10-06 19:28:49","2","200.000000","0","0.000000","0","0.000000","876","595.600000","595.600000","-199.73","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-199.73","0.000000","0.000000"
"aw8","REGULAR","45148773","=""kob1911""","A","","=""tonisuka""","","THB","2025-10-07 11:40:00","48","5150.000000","10","3610.000000","0","0.000000","28442","23005.000000","23005.000000","-1574.50","0","0.000000","0.000000","33.200000","0.000000","0.000000","0.000000","-1541.30","0.000000","0.000000"
"aw8","REGULAR","45174266","=""fandee1210""","A","","=""""","","THB","2025-10-08 15:41:41","16","2461.000000","1","5000.000000","0","0.000000","4410","10354.000000","10354.000000","2509.40","0","0.000000","0.000000","18.440000","0.000000","12.000000","0.000000","2539.84","0.000000","0.000000"
"aw8","REGULAR","45193891","=""rattana2534""","A","","=""bkkagn""","","THB","2025-10-09 17:16:19","13","8283.000000","0","0.000000","0","0.000000","5075","53019.200000","53019.200000","-8377.64","0","0.000000","0.000000","81.970000","0.000000","12.000000","0.000000","-8283.67","0.000000","0.000000"
"aw8","REGULAR","45199678","=""thanaphat621""","A","","=""""","","THB","2025-10-10 01:54:16","16","2170.000000","1","400.000000","0","0.000000","632","8910.000000","8233.400000","-1669.80","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1669.80","0.000000","0.000000"
"aw8","VIP BRONZE","45199827","=""taveesak""","A","","=""""","","THB","2025-10-10 02:09:27","32","28000.000000","22","22610.000000","0","0.000000","20506","188317.000000","176191.650000","-7232.95","2","346.000000","0.000000","367.200000","0.000000","804.950000","32.600000","-5714.80","1554.000000","0.000000"
"aw8","REGULAR","45228197","=""chai1212""","A","","=""tonisuka""","","THB","2025-10-11 17:46:36","1","100.000000","0","0.000000","0","0.000000","719","573.800000","573.800000","-103.94","0","0.000000","0.000000","3.250000","0.000000","0.000000","0.000000","-100.69","0.000000","0.000000"
"aw8","REGULAR","45229487","=""mint0989610588""","A","","=""aw8sport""","","THB","2025-10-11 18:58:12","5","600.000000","1","6000.000000","0","0.000000","3067","5548.800000","5548.800000","5390.50","0","0.000000","0.000000","8.770000","0.000000","0.000000","0.000000","5399.27","0.000000","0.000000"
"aw8","REGULAR","45254872","=""kid5484""","A","","=""""","","THB","2025-10-13 06:01:39","1","300.000000","0","0.000000","0","0.000000","22132","21678.800000","21678.800000","-577.50","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-577.50","0.000000","0.000000"
"aw8","REGULAR","45291549","=""nut0631969419""","A","","=""""","","THB","2025-10-15 08:03:01","5","2688.000000","0","0.000000","0","0.000000","111","3403.000000","3183.000000","-2043.00","0","0.000000","0.000000","5.650000","0.000000","0.000000","0.000000","-2037.35","0.000000","0.000000"
"aw8","REGULAR","45294179","=""nuc0613053326""","A","","=""aw8youtube""","","THB","2025-10-15 12:04:27","0","0.000000","0","0.000000","0","0.000000","1892","2420.000000","2420.000000","-650.85","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-650.85","0.000000","0.000000"
"aw8","REGULAR","45305455","=""baitoeii""","A","","=""""","","THB","2025-10-16 03:43:30","2","500.000000","0","0.000000","0","0.000000","20","2735.000000","2735.000000","-1735.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1735.00","0.000000","0.000000"
"aw8","REGULAR","45317967","=""kong22042552""","A","","=""bigjim88""","","THB","2025-10-16 19:21:07","21","3742.000000","2","2400.000000","0","0.000000","16388","49602.000000","49602.000000","-1438.58","0","0.000000","0.000000","97.460000","0.000000","0.000000","0.000000","-1341.12","0.000000","0.000000"
"aw8","REGULAR","45331389","=""thebig992537""","A","","=""""","","THB","2025-10-17 11:21:09","8","1372.000000","0","0.000000","0","0.000000","9","1372.000000","1372.000000","-1372.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1372.00","0.000000","0.000000"
"aw8","REGULAR","45333545","=""akakmpay1997""","A","","=""tonisuka""","","THB","2025-10-17 13:55:10","8","1445.000000","0","0.000000","0","0.000000","3161","5996.300000","5996.300000","-1477.63","0","0.000000","0.000000","12.170000","0.000000","20.690000","0.000000","-1444.77","0.000000","0.000000"
"aw8","REGULAR","45337861","=""kk0655819846""","A","","=""""","","THB","2025-10-17 18:07:31","11","1636.000000","0","0.000000","0","0.000000","7304","15183.650000","15183.650000","-1650.67","0","0.000000","0.000000","6.470000","0.000000","8.000000","0.000000","-1636.20","0.000000","0.000000"
"aw8","REGULAR","45363160","=""yordauto230136""","A","","=""tonisuka""","","THB","2025-10-19 05:05:10","4","15650.000000","3","4200.000000","0","0.000000","42","32251.000000","32251.000000","-11451.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-11451.00","0.000000","0.000000"
"aw8","REGULAR","45372349","=""kunjiraph44""","A","","=""aw8thbtelegram""","","THB","2025-10-19 17:03:49","2","200.000000","0","0.000000","0","0.000000","402","652.000000","652.000000","-200.40","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-200.40","0.000000","0.000000"
"aw8","REGULAR","45375852","=""s112223aw""","A","","=""casinoguru""","","THB","2025-10-19 21:05:42","47","6270.000000","5","2300.000000","0","0.000000","70381","52463.350000","52463.350000","-4191.37","0","0.000000","0.000000","97.350000","0.000000","35.940000","0.000000","-4058.08","0.000000","0.000000"
"aw8","REGULAR","45377417","=""beer170425""","A","","=""aw8sport""","","THB","2025-10-19 23:11:39","4","400.000000","1","450.000000","0","0.000000","594","1476.400000","1476.400000","47.27","0","0.000000","0.000000","1.880000","0.000000","0.000000","0.000000","49.15","0.000000","0.000000"
"aw8","REGULAR","45405865","=""alonesexy1234""","A","","=""""","","THB","2025-10-21 15:39:11","17","20800.000000","1","4000.000000","0","0.000000","4608","106056.000000","106056.000000","-17114.00","0","0.000000","0.000000","262.340000","0.000000","52.000000","0.000000","-16799.66","0.000000","0.000000"
"aw8","REGULAR","45427703","=""teli14""","A","","=""aw8youtube""","","THB","2025-10-22 19:06:56","3","450.000000","0","0.000000","0","0.000000","2062","2765.500000","2765.500000","-465.72","0","0.000000","0.000000","8.780000","0.000000","7.150000","0.000000","-449.79","0.000000","0.000000"
"aw8","REGULAR","45430119","=""jim232537""","A","","=""tlg02fun""","","THB","2025-10-22 21:52:58","19","1940.000000","4","1400.000000","0","0.000000","15808","13798.000000","13798.000000","-569.11","0","0.000000","0.000000","27.440000","0.000000","5.000000","0.000000","-536.67","0.000000","0.000000"
"aw8","REGULAR","45435950","=""nickel0102""","A","","=""tonisuka""","","THB","2025-10-23 07:13:54","1","100.000000","0","0.000000","0","0.000000","147","505.000000","505.000000","-100.50","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-100.50","0.000000","0.000000"
"aw8","REGULAR","45439575","=""s1110614541""","A","","=""tlg02fun""","","THB","2025-10-23 12:13:04","1","150.000000","0","0.000000","0","0.000000","121","1371.000000","1371.000000","-153.00","0","0.000000","0.000000","2.740000","0.000000","0.000000","0.000000","-150.26","0.000000","0.000000"
"aw8","REGULAR","45441526","=""nawat555""","A","","=""tonisuka""","","THB","2025-10-23 14:18:43","0","0.000000","0","0.000000","0","0.000000","1","1.000000","1.000000","-1.00","0","0.000000","0.000000","1.170000","0.000000","0.000000","0.000000","0.17","0.000000","0.000000"
"aw8","REGULAR","45444428","=""stateheroa""","A","","=""tonisuka""","","THB","2025-10-23 17:03:02","16","4635.000000","2","801.000000","0","0.000000","186","6716.000000","5866.949400","-4256.50","0","0.000000","0.000000","13.730000","0.000000","8.000000","0.000000","-4234.77","0.000000","0.000000"
"aw8","REGULAR","45459457","=""poou123aa""","A","","=""""","","THB","2025-10-24 10:25:52","3","422.000000","1","300.000000","0","0.000000","2909","4878.000000","4878.000000","-254.67","0","0.000000","0.000000","11.100000","0.000000","0.000000","33.190000","-243.57","0.000000","0.000000"
"aw8","REGULAR","45459526","=""amonthep1995""","A","","=""gg789789""","","THB","2025-10-24 10:30:21","0","0.000000","0","0.000000","0","0.000000","12","1.600000","1.600000","-0.99","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-0.99","0.000000","0.000000"
"aw8","REGULAR","45464422","=""mikmadrid""","A","","=""""","","THB","2025-10-24 14:40:04","8","4386.000000","1","8000.000000","0","0.000000","3945","25852.950000","25852.950000","3564.84","0","0.000000","0.000000","49.710000","0.000000","0.000000","0.000000","3614.55","0.000000","0.000000"
"aw8","REGULAR","45466584","=""yo998""","A","","=""bkkagn""","","THB","2025-10-24 16:14:35","7","2900.000000","1","500.000000","0","0.000000","2581","11711.300000","11711.300000","-2423.96","0","0.000000","0.000000","17.490000","0.000000","7.000000","0.000000","-2399.47","0.000000","0.000000"
"aw8","REGULAR","45469941","=""non1996""","A","","=""tonisuka""","","THB","2025-10-24 19:04:28","7","2133.000000","2","2301.000000","0","0.000000","1676","4239.000000","4239.000000","162.45","0","0.000000","0.000000","5.460000","0.000000","0.000000","0.000000","167.91","0.000000","0.000000"
"aw8","REGULAR","45501691","=""sit0931748138""","A","","=""""","","THB","2025-10-26 07:41:06","0","0.000000","0","0.000000","0","0.000000","0","0.000000","0.000000","0.00","0","0.000000","0.000000","0.000000","0.000000","1440.000000","2531.710000","1440.00","0.000000","0.000000"
"aw8","REGULAR","45502318","=""wai090940""","A","","=""tlg02fun""","","THB","2025-10-26 08:25:58","3","859.000000","1","450.000000","0","0.000000","1580","7890.600000","7890.600000","-413.86","0","0.000000","0.000000","5.030000","0.000000","0.000000","0.000000","-408.83","0.000000","0.000000"
"aw8","REGULAR","45515740","=""somchai2025""","L","","=""aw8youtube""","","THB","2025-10-27 00:23:57","19","3790.000000","2","1300.000000","0","0.000000","11496","19360.900000","19360.900000","-2528.47","0","0.000000","0.000000","39.350000","0.000000","0.000000","0.000000","-2489.12","0.000000","0.000000"
"aw8","REGULAR","45519298","=""nanglaoe30200""","A","","=""seoaw8com""","","THB","2025-10-27 06:16:30","1","100.000000","0","0.000000","0","0.000000","5","101.000000","101.000000","-101.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-101.00","0.000000","0.000000"
"aw8","REGULAR","45530140","=""bigbank54321""","A","","=""""","","THB","2025-10-27 19:15:54","35","4134.000000","3","1900.000000","0","0.000000","22652","26750.000000","26750.000000","-2319.12","0","0.000000","0.000000","49.170000","0.000000","36.740000","0.000000","-2233.21","0.000000","0.000000"
"aw8","REGULAR","45530273","=""ok0842145600""","A","","=""aw8sport""","","THB","2025-10-27 19:24:36","1","100.000000","0","0.000000","0","0.000000","124","129.800000","129.800000","-99.84","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-99.84","0.000000","0.000000"
"aw8","REGULAR","45532847","=""ploy0847832168""","A","","=""casinoguru""","","THB","2025-10-27 22:36:11","2","200.000000","0","0.000000","0","0.000000","2335","2123.000000","2123.000000","-233.55","1","30.320000","0.000000","3.820000","0.000000","0.000000","0.000000","-199.41","206.000000","0.000000"
"aw8","REGULAR","45539849","=""tik18""","A","","=""""","","THB","2025-10-28 09:17:00","1","1000.000000","0","0.000000","0","0.000000","3","1000.000000","1000.000000","-1000.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1000.00","0.000000","0.000000"
"aw8","REGULAR","45547950","=""zinekc43""","A","","=""aw8sport""","","THB","2025-10-28 18:36:28","1","200.000000","0","0.000000","0","0.000000","240","324.000000","324.000000","-200.41","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-200.41","0.000000","0.000000"
"aw8","REGULAR","45552842","=""solo00100""","A","","=""tonisuka""","","THB","2025-10-29 01:47:28","66","43120.000000","10","17205.000000","0","0.000000","16421","152301.290000","148025.220000","-26597.02","0","0.000000","0.000000","276.940000","0.000000","285.000000","21.730000","-26035.08","0.000000","0.000000"
"aw8","REGULAR","45553104","=""ap01159""","A","","=""""","","THB","2025-10-29 02:18:40","64","27238.560000","24","22631.000000","0","0.000000","507","66916.850000","55559.900000","-4360.28","0","0.000000","0.000000","152.320000","0.000000","34.690000","45.420000","-4173.27","0.000000","0.000000"
"aw8","REGULAR","45559476","=""hamood1989""","A","","=""""","","THB","2025-10-29 12:41:43","6","2060.000000","4","8688.000000","0","0.000000","15","2572.000000","2572.000000","6628.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6628.00","0.000000","0.000000"
"aw8","REGULAR","45561727","=""nami123""","A","","=""aw8sport""","","THB","2025-10-29 15:24:14","4","407.000000","0","0.000000","0","0.000000","1209","1268.500000","1268.500000","-407.76","0","0.000000","0.000000","1.270000","0.000000","0.000000","0.000000","-406.49","0.000000","0.000000"
"aw8","REGULAR","45579613","=""nosnitro1997""","A","","=""tlg02fun""","","THB","2025-10-30 18:14:52","1","200.000000","0","0.000000","0","0.000000","679","444.600000","444.600000","-205.74","0","0.000000","0.000000","0.000000","0.000000","5.670000","0.000000","-200.07","0.000000","0.000000"
"aw8","REGULAR","45590864","=""chotika37""","A","","=""""","","THB","2025-10-31 13:01:54","11","1820.000000","3","1972.000000","0","0.000000","750","2882.000000","2882.000000","152.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","152.00","0.000000","0.000000"
"aw8","REGULAR","45599647","=""money42""","A","","=""tonisuka""","","THB","2025-11-01 00:59:42","3","349.000000","1","400.000000","0","0.000000","8","449.000000","449.000000","-449.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-449.00","0.000000","0.000000"
"aw8","REGULAR","45603087","=""minioon111""","A","","=""aw8youtube""","","THB","2025-11-01 07:00:08","1","100.000000","0","0.000000","0","0.000000","4","102.000000","102.000000","-102.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-102.00","0.000000","0.000000"
"aw8","REGULAR","45603377","=""ukris2528""","A","","=""bkkagn""","","THB","2025-11-01 07:26:39","6","1445.000000","1","600.000000","0","0.000000","7086","8998.000000","8998.000000","-865.55","0","0.000000","0.000000","17.880000","0.000000","0.000000","0.000000","-847.67","0.000000","0.000000"
"aw8","REGULAR","45603976","=""chakkrapong39""","A","","=""tonisuka""","","THB","2025-11-01 08:22:01","35","10075.000000","6","9500.000000","0","0.000000","268","14920.000000","13733.360000","-891.30","0","0.000000","0.000000","34.910000","0.000000","0.000000","0.000000","-856.39","0.000000","0.000000"
"aw8","REGULAR","45607306","=""zatonine01""","A","","=""tonisuka""","","THB","2025-11-01 13:13:56","2","542.000000","0","0.000000","0","0.000000","373","2121.000000","1993.000000","-741.78","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-741.78","0.000000","0.000000"
"aw8","VIP BRONZE","45611159","=""satonebaba1122""","A","","=""tonisuka""","","THB","2025-11-01 17:27:43","9","12500.000000","3","5500.000000","0","0.000000","97","74305.000000","65511.400000","-8542.17","0","0.000000","0.000000","361.870000","0.000000","0.000000","0.000000","-8180.30","0.000000","0.000000"
"aw8","REGULAR","45618764","=""bouasamone""","A","","=""""","","THB","2025-11-02 04:28:34","0","0.000000","0","0.000000","0","0.000000","454","448.000000","448.000000","-84.50","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-84.50","0.000000","0.000000"
"aw8","VIP BRONZE","45630490","=""nanticha8585""","A","","=""aw8thai""","","THB","2025-11-02 20:15:51","170","56639.000000","8","29350.000000","0","0.000000","139437","857001.000000","857001.000000","-29119.45","0","0.000000","0.000000","1712.970000","0.000000","112.000000","0.000000","-27294.48","0.000000","0.000000"
"aw8","REGULAR","45634375","=""mnwrck36""","A","","=""tonisuka""","","THB","2025-11-03 03:28:21","0","0.000000","0","0.000000","0","0.000000","9","1.400000","1.400000","-0.80","0","0.000000","0.000000","0.430000","0.000000","0.000000","0.000000","-0.37","0.000000","0.000000"
"aw8","REGULAR","45635847","=""lenusy""","A","","=""fibzy999""","","THB","2025-11-03 06:09:51","86","31385.000000","16","22219.000000","0","0.000000","23775","121778.050000","121778.050000","-9823.17","0","0.000000","0.000000","212.720000","0.000000","0.000000","0.000000","-9610.45","0.000000","0.000000"
"aw8","REGULAR","45653054","=""tiw0954060865""","A","","=""""","","THB","2025-11-04 08:30:47","7","1600.000000","0","0.000000","0","0.000000","4650","9715.150000","9715.150000","-1621.11","0","0.000000","0.000000","20.770000","0.000000","0.000000","0.000000","-1600.34","0.000000","0.000000"
"aw8","REGULAR","45655970","=""a2z0989031067""","A","","=""aw8youtube""","","THB","2025-11-04 13:09:35","13","8106.000000","4","7303.000000","0","0.000000","12384","36326.320000","36326.320000","-873.42","0","0.000000","0.000000","70.160000","0.000000","0.000000","0.000000","-803.26","0.000000","0.000000"
"aw8","REGULAR","45656363","=""bobo0055""","A","","=""""","","THB","2025-11-04 13:38:54","8","900.000000","2","1900.000000","0","0.000000","4639","14332.500000","14332.500000","979.27","0","0.000000","0.000000","18.120000","0.000000","2.400000","0.000000","999.79","0.000000","0.000000"
"aw8","REGULAR","45660655","=""boat04""","A","","=""bkkagn""","","THB","2025-11-04 18:52:34","5","550.000000","0","0.000000","0","0.000000","4589","5940.600000","5940.600000","-562.71","0","0.000000","0.000000","9.910000","0.000000","3.090000","0.000000","-549.71","0.000000","0.000000"
"aw8","REGULAR","45667672","=""tartanapon8223""","A","","=""aw8youtube""","","THB","2025-11-05 06:39:54","67","15849.000000","15","11500.000000","0","0.000000","38004","72790.500000","72211.500000","-4522.15","0","0.000000","0.000000","132.170000","0.000000","40.500000","0.000000","-4349.48","0.000000","0.000000"
"aw8","REGULAR","45669984","=""pusaya5087""","A","","=""""","","THB","2025-11-05 08:41:55","14","5880.000000","5","15500.000000","0","0.000000","3501","13681.000000","13681.000000","9610.10","0","0.000000","0.000000","9.820000","0.000000","0.000000","0.000000","9619.92","0.000000","0.000000"
"aw8","REGULAR","45673725","=""mark2518""","A","","=""aw8thai""","","THB","2025-11-05 14:30:20","2","225.000000","1","300.000000","0","0.000000","810","547.000000","547.000000","74.65","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","74.65","0.000000","0.000000"
"aw8","REGULAR","45674520","=""zerohot43""","A","","=""""","","THB","2025-11-05 15:28:39","1","100.000000","0","0.000000","0","0.000000","685","265.400000","265.400000","-99.98","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-99.98","0.000000","0.000000"
"aw8","REGULAR","45688717","=""jass6985""","A","","=""""","","THB","2025-11-06 13:30:47","5","2000.000000","0","0.000000","0","0.000000","2882","11843.200000","11843.200000","-2030.23","0","0.000000","0.000000","14.210000","0.000000","16.000000","0.000000","-2000.02","0.000000","0.000000"
"aw8","REGULAR","45691660","=""manat007""","A","","=""bkkagn""","","THB","2025-11-06 17:07:27","3","300.000000","0","0.000000","0","0.000000","1816","2151.000000","2151.000000","-304.75","0","0.000000","0.000000","4.330000","0.000000","0.000000","0.000000","-300.42","0.000000","0.000000"
"aw8","REGULAR","45711445","=""netung""","A","","=""aw8sport""","","THB","2025-11-07 20:58:01","1","100.000000","0","0.000000","0","0.000000","3205","5239.800000","5239.800000","-110.22","0","0.000000","0.000000","10.420000","0.000000","0.000000","0.000000","-99.80","0.000000","0.000000"
"aw8","REGULAR","45712388","=""j0939427192""","A","","=""rtp1""","","THB","2025-11-07 22:24:20","1","500.000000","1","1063.000000","0","0.000000","105","1380.000000","1380.000000","562.00","0","0.000000","0.000000","1.320000","0.000000","0.000000","0.000000","563.32","0.000000","0.000000"
"aw8","REGULAR","45713783","=""sortiger""","A","","=""rtp1""","","THB","2025-11-08 01:18:47","1","100.000000","0","0.000000","0","0.000000","289","227.000000","227.000000","-99.50","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-99.50","0.000000","0.000000"
"aw8","REGULAR","45717414","=""burun12345""","A","","=""""","","THB","2025-11-08 08:08:18","7","1800.000000","3","1400.000000","0","0.000000","8410","20885.600000","20885.600000","-437.60","0","0.000000","0.000000","37.300000","0.000000","0.000000","0.000000","-400.30","0.000000","0.000000"
"aw8","REGULAR","45722225","=""meenny0939""","A","","=""fbadsth08""","","THB","2025-11-08 15:20:00","20","2555.000000","1","1800.000000","0","0.000000","4692","23460.000000","23460.000000","-790.95","0","0.000000","0.000000","37.650000","0.000000","0.000000","0.000000","-753.30","0.000000","0.000000"
"aw8","REGULAR","45723350","=""peeraphat01""","A","","=""errorslot""","","THB","2025-11-08 16:36:12","32","10814.000000","5","7900.000000","0","0.000000","2861","35112.500000","33504.100000","-2985.95","0","0.000000","0.000000","49.460000","0.000000","25.000000","0.000000","-2911.49","0.000000","0.000000"
"aw8","REGULAR","45727480","=""awaw2580963""","A","","=""tlg02fun""","","THB","2025-11-08 21:44:08","3","300.000000","0","0.000000","0","0.000000","2300","2680.000000","2680.000000","-306.83","0","0.000000","0.000000","5.640000","0.000000","0.000000","0.000000","-301.19","0.000000","0.000000"
"aw8","REGULAR","45735926","=""kun84613""","A","","=""bkkagn""","","THB","2025-11-09 11:58:41","6","600.000000","1","300.000000","0","0.000000","715","1499.500000","1499.500000","-299.40","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-299.40","0.000000","0.000000"
"aw8","REGULAR","45738451","=""toong005""","A","","=""bkkagn""","","THB","2025-11-09 15:02:32","0","0.000000","0","0.000000","0","0.000000","3","410.000000","260.000000","-260.00","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-260.00","0.000000","0.000000"
"aw8","REGULAR","45747130","=""lll0647834697""","A","","=""""","","THB","2025-11-10 04:47:21","2","920.000000","0","0.000000","0","0.000000","1974","4418.000000","4418.000000","-1554.25","0","0.000000","0.000000","34.490000","0.000000","0.000000","0.000000","-1519.76","0.000000","0.000000"
"aw8","REGULAR","45747869","=""parin0152""","A","","=""""","","THB","2025-11-10 06:07:12","1","100.000000","0","0.000000","0","0.000000","229","226.800000","226.800000","-100.55","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-100.55","0.000000","0.000000"
"aw8","REGULAR","45760711","=""newnew88""","A","","=""""","","THB","2025-11-11 01:59:25","1","5500.000000","2","8000.000000","0","0.000000","60","40482.000000","28983.360000","2373.36","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2373.36","0.000000","0.000000"
"aw8","REGULAR","45764902","=""sit0631489404""","A","","=""""","","THB","2025-11-11 09:31:40","2","25000.000000","3","41883.000000","0","0.000000","457","382500.000000","291653.000000","13687.00","0","0.000000","0.000000","1488.550000","0.000000","0.000000","0.000000","15175.55","0.000000","0.000000"
