"Merchant","Member Group","ID","Login","Account Status","Member Tag","Affiliate Login","Aff Group Category","Currency","Registration date","#Dep","Total Deposit","#Wd","Total Withdrawal","#Adj","Amount","#Bet","Bet Amount","Valid Bet","Win/Loss","Total Bonus Count","Total Bonus","Total Cancelled Bonus","Total Rebate","Total Cashback","Total Reward","Total Referral Comm","Total W/L","Promo Turnover","Promo Win/Loss"
"aw8","REGULAR","39702436","=""nhacai1999""","A","Special Free credit 10","=""seogoorank""","","SGD","2024-12-11 19:34:57","93","20970.000000","30","21020.000000","1","68.000000","20769","138742.940000","126160.450000","-1447.99","2","108.000000","0.000000","316.630000","0.000000","222.650000","0.000000","-800.71","272.250000","0.000000"
"aw8","REGULAR","39721962","=""transfer8""","A","","=""""","","SGD","2024-12-13 02:15:49","23","12300.000000","22","14850.920000","0","0.000000","52","20147.000000","19285.300000","211.93","1","200.000000","0.000000","64.140000","0.000000","111.780000","0.000000","587.85","1219.000000","0.000000"
"aw8","VIP GOLD","39784651","=""fsimin""","A","VIP TRANSFER PLAN","=""seogoorank""","","SGD","2024-12-16 18:19:09","96","29797.000000","3","5780.000000","2","1233.950000","29990","288600.700000","288600.700000","-28983.89","4","1871.950000","0.000000","1833.040000","0.000000","1278.960000","0.000000","-23999.94","648.000000","0.000000"
"aw8","REGULAR [V]","39910244","=""satis1816""","A","","=""SEOlandingpage3""","","SGD","2024-12-24 10:34:29","8","491.000000","0","0.000000","0","0.000000","2550","2725.580000","2677.300000","-504.60","0","0.000000","0.000000","13.030000","0.000000","0.000000","0.000000","-491.57","0.000000","0.000000"
"aw8","REGULAR","40115235","=""gilbenj1003""","A","","=""seogoorank""","","SGD","2025-01-06 12:12:47","164","21192.000000","33","17600.000000","2","186.000000","127899","225354.700000","225354.700000","-5091.66","6","465.000000","0.000000","1115.470000","0.000000","427.620000","0.000000","-3083.57","604.500000","0.000000"
"aw8","REGULAR","40154468","=""ggjun0123""","A","Fake Number","=""seogoorank""","","SGD","2025-01-09 06:50:01","16","4374.000000","6","6300.000000","0","0.000000","2513","24748.200000","21769.720000","1802.68","0","0.000000","0.000000","58.600000","0.000000","63.820000","0.000000","1925.10","0.000000","0.000000"
"aw8","REGULAR","40167764","=""vbhakkiya369""","A","Special Free credit 10","=""seogoorank""","","SGD","2025-01-10 04:31:53","61","18940.000000","7","12950.000000","4","386.950000","11598","276906.340000","226593.230000","-8454.57","8","1429.950000","0.000000","445.990000","0.000000","603.390000","0.000000","-5975.24","2073.750000","0.000000"
"aw8","REGULAR","40343499","=""tylarwong1993""","A","","=""aw8pro""","","SGD","2025-01-21 12:22:25","4","1889.000000","0","0.000000","1","68.000000","27","11636.000000","8866.190000","-2282.67","1","68.000000","0.000000","44.330000","0.000000","81.230000","0.000000","-2089.11","0.000000","0.000000"
"aw8","REGULAR","40397086","=""waikiatmak""","A","","=""SEOlandingpage3""","","SGD","2025-01-24 13:28:09","31","7300.000000","5","2807.950000","3","204.000000","1291","62924.990000","48515.468000","-4905.23","3","204.000000","0.000000","60.650000","0.000000","153.380000","0.000000","-4487.20","0.000000","0.000000"
"aw8","REGULAR","40511276","=""ganeshvinitha29""","A","","=""seogoorank""","","SGD","2025-01-31 00:45:35","43","1920.000000","7","1552.000000","0","0.000000","1564","11675.040000","7140.340000","-390.34","0","0.000000","0.000000","14.100000","0.000000","9.640000","0.000000","-366.60","0.000000","0.000000"
"aw8","REGULAR","40666655","=""muthu1988""","A","","=""""","","SGD","2025-02-09 06:40:24","4","107.000000","0","0.000000","0","0.000000","429","675.200000","640.200000","-110.69","0","0.000000","0.000000","4.150000","0.000000","0.000000","0.000000","-106.54","0.000000","0.000000"
"aw8","REGULAR","40667331","=""aw8ravi16""","A","","=""""","","SGD","2025-02-09 07:42:13","51","1292.000000","6","660.000000","0","0.000000","4626","6314.870000","5066.750000","-649.23","0","0.000000","0.000000","16.870000","0.000000","0.000000","0.000000","-632.36","0.000000","0.000000"
"aw8","REGULAR","40684761","=""parthi123parthi""","A","","=""seogoorank""","","SGD","2025-02-10 07:52:16","15","4346.000000","5","1015.000000","1","118.000000","14115","39035.600000","33429.000000","-3677.04","1","118.000000","0.000000","139.530000","0.000000","88.000000","0.000000","-3331.51","0.000000","0.000000"
"aw8","REGULAR","40724970","=""rathi4""","A","","=""""","","SGD","2025-02-12 12:25:43","142","2844.500000","46","2995.000000","0","0.000000","34110","16919.400000","16919.400000","29.49","0","0.000000","0.000000","84.110000","0.000000","16.900000","0.000000","130.50","0.000000","0.000000"
"aw8","VIP SILVER","40770291","=""rose1234567899""","A","","=""fboffer2""","","SGD","2025-02-15 05:45:06","114","51410.000000","16","28350.000000","5","1020.500000","10458","1255868.900000","646705.050000","-28202.58","7","1658.500000","0.000000","1565.060000","0.000000","1856.690000","0.000000","-23122.33","2163.400000","0.000000"
"aw8","REGULAR","40778532","=""angelasuarez""","A","","=""seogoorank""","","SGD","2025-02-15 16:25:53","87","3240.000000","13","2131.830000","0","0.000000","4242","49248.960000","36025.453400","-1205.12","0","0.000000","0.000000","48.200000","0.000000","48.110000","0.000000","-1108.81","0.000000","0.000000"
"aw8","VIP SILVER","40822947","=""tonypaiva1974""","A","","=""""","","SGD","2025-02-18 07:32:19","160","65876.000000","18","78234.000000","2","708.520000","136760","1163888.550000","1163888.550000","-455.95","33","4492.020000","0.000000","6547.680000","0.000000","2048.090000","0.000000","12631.84","71613.750000","0.000000"
"aw8","REGULAR [V]","40857825","=""kyawthat""","A","","=""fboffer""","","SGD","2025-02-20 00:58:43","11","540.000000","1","450.000000","0","0.000000","11843","5100.740000","5100.740000","-146.66","2","20.240000","0.000000","23.590000","0.000000","13.150000","0.000000","-89.68","393.920000","0.000000"
"aw8","REGULAR","40931976","=""imperfection988""","A","","=""seogoorank""","","SGD","2025-02-24 03:01:57","18","415.000000","2","133.560000","0","0.000000","41","1187.000000","902.620000","-285.09","0","0.000000","0.000000","4.530000","0.000000","0.000000","0.000000","-280.56","0.000000","0.000000"
"aw8","REGULAR","40938403","=""seonng""","A","","=""""","","SGD","2025-02-24 12:15:52","18","1569.000000","4","950.000000","0","0.000000","11715","14567.800000","14567.800000","-719.01","0","0.000000","0.000000","82.850000","0.000000","17.280000","0.000000","-618.88","0.000000","0.000000"
"aw8","REGULAR","41196212","=""kannankannan""","A","","=""""","","SGD","2025-03-10 06:15:20","20","5750.000000","1","400.000000","2","186.000000","899","21274.800000","14616.600000","-5737.30","2","186.000000","0.000000","29.360000","0.000000","170.850000","0.000000","-5351.09","0.000000","0.000000"
"aw8","VIP BRONZE","41259550","=""cat9207""","A","","=""bizzbuzz""","","SGD","2025-03-13 13:05:20","30","15350.000000","7","23183.260000","0","0.000000","7664","49480.100000","49480.100000","7331.42","0","0.000000","0.000000","282.970000","0.000000","219.510000","0.000000","7833.90","0.000000","0.000000"
"aw8","REGULAR","41324337","=""revhaojie""","A","","=""""","","SGD","2025-03-16 18:13:02","1","390.000000","1","788.750000","0","0.000000","3","400.000000","397.500000","397.50","0","0.000000","0.000000","0.800000","0.000000","0.000000","0.000000","398.30","0.000000","0.000000"
"aw8","REGULAR","41521986","=""kirukato28""","A","","=""seogoorank""","","SGD","2025-03-26 15:18:51","82","4150.000000","18","3060.000000","0","0.000000","3650","18541.350000","15944.010000","-1127.20","0","0.000000","0.000000","32.450000","0.000000","10.120000","0.000000","-1084.63","0.000000","0.000000"
"aw8","REGULAR","41534540","=""gengarmonster""","A","","=""""","","SGD","2025-03-27 07:53:06","123","12721.900000","22","16045.000000","0","0.000000","15777","56590.850000","56097.550000","2923.35","0","0.000000","0.000000","261.140000","0.000000","136.850000","0.000000","3321.34","0.000000","0.000000"
"aw8","REGULAR","41534997","=""dave188188""","A","","=""""","","SGD","2025-03-27 08:28:45","41","7100.000000","7","2410.000000","3","204.000000","163897","87253.900000","85066.060000","-5489.10","3","204.000000","0.000000","407.880000","0.000000","164.920000","0.000000","-4712.30","0.000000","0.000000"
"aw8","REGULAR","41585928","=""yaryar""","A","","=""seogoorank""","","SGD","2025-03-30 03:52:28","4","3300.000000","7","3400.000000","1","118.000000","895","12709.500000","12304.500000","-170.70","1","118.000000","0.000000","24.740000","0.000000","48.550000","0.000000","20.59","0.000000","0.000000"
"aw8","REGULAR","41605870","=""nurulamir""","A","Fake Number","=""""","","SGD","2025-03-31 06:10:12","18","850.230000","4","1790.000000","1","68.000000","327","11146.730000","10528.330000","852.87","1","68.000000","0.000000","21.050000","0.000000","0.000000","0.000000","941.92","0.000000","0.000000"
"aw8","REGULAR","41612143","=""devi2315""","A","","=""discoman""","","SGD","2025-03-31 14:30:44","18","550.000000","1","550.000000","0","0.000000","9621","7366.900000","6772.600000","-179.77","1","58.000000","0.000000","29.320000","0.000000","0.000000","0.000000","-92.45","59.000000","0.000000"
"aw8","REGULAR","41645442","=""sssooo8800""","A","","=""aw8pro""","","SGD","2025-04-02 11:20:11","54","3990.000000","5","1150.000000","2","136.000000","4498","41926.910000","35697.300000","-3131.13","2","136.000000","0.000000","71.300000","0.000000","83.920000","0.000000","-2839.91","0.000000","0.000000"
"aw8","REGULAR [V]","41674865","=""pgw123""","A","","=""aw8sgseo""","","SGD","2025-04-04 05:19:12","49","4730.000000","3","6577.360000","0","0.000000","394","42522.200000","37882.200000","1823.40","0","0.000000","0.000000","4.740000","0.000000","20.030000","0.000000","1848.17","0.000000","0.000000"
"aw8","REGULAR","41678096","=""lwinthiri""","A","","=""aw8pro""","","SGD","2025-04-04 10:18:56","63","5068.000000","15","5880.000000","1","68.000000","3061","33673.380000","19499.280000","680.68","2","88.000000","0.000000","32.610000","0.000000","10.830000","0.000000","812.12","123.500000","0.000000"
"aw8","REGULAR","41773538","=""louus888""","A","","=""aw8pro""","","SGD","2025-04-09 16:30:46","2","108.000000","0","0.000000","0","0.000000","1208","275.600000","275.600000","-108.75","0","0.000000","0.000000","1.800000","0.000000","0.000000","0.000000","-106.95","0.000000","0.000000"
"aw8","VIP BRONZE","41812128","=""ngoo0099""","A","","=""seogoorank""","","SGD","2025-04-11 16:47:07","29","5200.000000","9","2708.410000","1","68.000000","3978","45667.500000","40469.800000","-2763.12","1","68.000000","0.000000","122.260000","0.000000","81.400000","0.000000","-2491.46","0.000000","0.000000"
"aw8","REGULAR","41844517","=""avepan""","A","","=""discoman""","","SGD","2025-04-13 13:08:00","38","1241.000000","1","150.000000","0","0.000000","69892","29544.220000","29365.270000","-1247.73","0","0.000000","0.000000","147.410000","0.000000","0.000000","0.000000","-1100.32","0.000000","0.000000"
"aw8","REGULAR [V]","41862391","=""ngkehan""","A","Website Welcome Bonus Member","=""""","","SGD","2025-04-14 14:45:38","1","260.000000","0","0.000000","0","0.000000","2","276.000000","276.000000","-276.00","0","0.000000","0.000000","0.550000","0.000000","0.000000","0.000000","-275.45","0.000000","0.000000"
"aw8","REGULAR [V]","41938612","=""gkk12909""","A","Fake Number,Website Welcome Bonus Member","=""""","","SGD","2025-04-19 02:18:25","0","0.000000","1","173.000000","0","0.000000","3","289.000000","284.000000","84.00","0","0.000000","0.000000","0.910000","0.000000","0.000000","0.000000","84.91","0.000000","0.000000"
"aw8","REGULAR","41995562","=""tengfung99""","A","","=""""","","SGD","2025-04-22 07:29:14","0","0.000000","1","1200.000000","0","0.000000","5","2009.800000","2009.800000","688.50","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","688.50","0.000000","0.000000"
"aw8","REGULAR","42094346","=""stalin1802""","A","","=""""","","SGD","2025-04-27 12:09:46","48","4458.840000","18","3720.000000","0","0.000000","183026","63152.750000","63137.700000","-1172.11","1","88.000000","0.000000","311.940000","0.000000","0.000000","0.000000","-772.17","383.600000","0.000000"
"aw8","REGULAR","42133213","=""mathi1994""","A","","=""aw8sgseo""","","SGD","2025-04-29 11:53:23","18","390.000000","3","200.000000","0","0.000000","3426","1683.840000","1683.840000","-198.17","0","0.000000","0.000000","8.010000","0.000000","0.000000","0.000000","-190.16","0.000000","0.000000"
"aw8","REGULAR","42175299","=""limshengli1""","A","","=""seogoorank""","","SGD","2025-05-01 15:01:32","97","5382.710000","23","4078.150000","0","0.000000","18546","33924.930000","26598.871000","-1419.35","0","0.000000","0.000000","76.640000","0.000000","37.740000","0.000000","-1304.97","0.000000","0.000000"
"aw8","REGULAR","42296437","=""kukubird696969""","A","","=""""","","SGD","2025-05-08 11:25:04","0","0.000000","0","0.000000","0","0.000000","2","2.000000","1.000000","-1.00","0","0.000000","0.000000","0.930000","0.000000","0.000000","0.000000","-0.07","0.000000","0.000000"
"aw8","REGULAR","42501297","=""luckyjes""","A","","=""""","","SGD","2025-05-19 12:53:13","18","3650.000000","5","5079.000000","1","68.000000","1465","40653.615000","32041.065000","614.39","1","68.000000","0.000000","157.010000","0.000000","0.000000","0.000000","839.40","0.000000","0.000000"
"aw8","VIP SILVER","42567717","=""mjolnir""","A","BONUS_HUNTER TOX5,Crypto bonus TO X2","=""""","","SGD","2025-05-22 19:48:19","29","36240.400000","23","42407.050000","1","118.000000","1478","92568.000000","78172.010000","3986.06","12","1447.920000","0.000000","297.210000","0.000000","428.660000","0.000000","6159.85","2548.000000","0.000000"
"aw8","REGULAR","42655994","=""kenny0115""","A","","=""aw8pro""","","SGD","2025-05-27 11:17:58","2","270.000000","2","849.000000","1","68.000000","47","5824.000000","4574.210000","496.63","1","68.000000","0.000000","22.870000","0.000000","0.000000","0.000000","587.50","0.000000","0.000000"
"aw8","REGULAR","42684435","=""myolin7514""","A","","=""aw8sgseo""","","SGD","2025-05-28 22:41:01","12","267.000000","0","0.000000","0","0.000000","5074","1410.000000","1410.000000","-274.92","0","0.000000","0.000000","7.050000","0.000000","0.000000","0.000000","-267.87","0.000000","0.000000"
"aw8","REGULAR","42899588","=""nufail29""","A","","=""aw8sgseo""","","SGD","2025-06-10 03:01:33","43","1675.000000","1","100.650000","0","0.000000","1437","16225.500000","14115.660000","-1561.61","0","0.000000","0.000000","27.600000","0.000000","14.360000","0.000000","-1519.65","0.000000","0.000000"
"aw8","REGULAR","43553780","=""kimhuong1990""","A","","=""AW82504GML25""","","SGD","2025-07-13 06:02:02","7","2500.000000","2","600.000000","1","68.000000","5761","45017.150000","42317.100000","-2164.19","1","68.000000","0.000000","174.440000","0.000000","21.280000","0.000000","-1900.47","0.000000","0.000000"
"aw8","REGULAR","43777451","=""nneoyao""","A","","=""""","","SGD","2025-07-24 02:10:53","73","1986.000000","25","1559.910000","0","0.000000","2146","8912.030000","6640.079600","-485.28","0","0.000000","0.000000","14.110000","0.000000","12.600000","0.000000","-458.57","0.000000","0.000000"
"aw8","VIP BRONZE","44019167","=""rarewoox0211""","A","","=""""","","SGD","2025-08-06 21:19:14","6","950.000000","0","0.000000","0","0.000000","244","4738.500000","4631.000000","-1266.82","1","150.000000","0.000000","17.120000","0.000000","150.000000","0.000000","-949.70","150.000000","0.000000"
"aw8","REGULAR","44443834","=""liango""","A","","=""""","","SGD","2025-08-30 07:38:32","19","3800.000000","7","6051.000000","1","68.000000","158","27387.000000","21045.600000","2061.48","1","68.000000","0.000000","115.150000","0.000000","10.120000","0.000000","2254.75","0.000000","0.000000"
"aw8","REGULAR","44590334","=""srisuresh101""","A","","=""""","","SGD","2025-09-07 07:24:33","42","3790.000000","10","2375.830000","1","68.000000","4492","64486.360000","25042.160000","-1592.36","1","68.000000","0.000000","26.820000","0.000000","20.900000","0.000000","-1476.64","0.000000","0.000000"
"aw8","REGULAR","44695030","=""sasanjeewa""","A","","=""aw8sgseo""","","SGD","2025-09-13 02:21:03","6","310.000000","2","110.000000","0","0.000000","8783","4254.680000","4007.130000","-271.33","0","0.000000","0.000000","8.110000","0.000000","0.000000","0.000000","-263.22","0.000000","0.000000"
"aw8","REGULAR","44696533","=""m1988m""","A","","=""AW82504GML25""","","SGD","2025-09-13 04:57:00","82","12730.000000","64","11650.000000","1","68.000000","814","34313.200000","27831.900000","-1483.54","2","168.000000","0.000000","137.130000","0.000000","134.820000","0.000000","-1043.59","611.200000","0.000000"
"aw8","REGULAR","44771576","=""kmukii181094""","A","","=""aw8sgseo""","","SGD","2025-09-17 12:45:22","73","1460.000000","11","800.000000","0","0.000000","13402","14197.300000","14197.300000","-728.45","0","0.000000","0.000000","68.480000","0.000000","0.000000","0.000000","-659.97","0.000000","0.000000"
"aw8","REGULAR","44953564","=""xixxixmmv""","A","","=""""","","SGD","2025-09-26 18:04:36","15","1745.050000","2","3186.680000","1","68.000000","829","9658.000000","7000.620000","1424.06","1","68.000000","0.000000","13.870000","0.000000","4.080000","0.000000","1510.01","0.000000","0.000000"
"aw8","REGULAR","44975910","=""papansbs1""","A","","=""""","","SGD","2025-09-27 22:39:06","2","80.000000","0","0.000000","0","0.000000","1355","349.800000","349.800000","-82.53","0","0.000000","0.000000","2.500000","0.000000","0.000000","0.000000","-80.03","0.000000","0.000000"
"aw8","REGULAR","45098450","=""mahes123456789""","A","","=""seogoorank""","","SGD","2025-10-04 16:27:47","100","2800.000000","30","2053.000000","0","0.000000","38348","13523.860000","13523.860000","-819.29","0","0.000000","0.000000","63.520000","0.000000","8.050000","0.000000","-747.72","0.000000","0.000000"
"aw8","REGULAR","45206523","=""p694b668""","A","","=""""","","SGD","2025-10-10 12:58:20","31","6805.000000","14","8050.000000","0","0.000000","3105","137955.100000","104194.340000","1026.70","0","0.000000","0.000000","208.120000","0.000000","7.650000","0.000000","1242.47","0.000000","0.000000"
"aw8","REGULAR","45297099","=""islammdrasad""","A","","=""""","","SGD","2025-10-15 15:37:46","2","70.000000","1","70.000000","0","0.000000","867","751.000000","718.700000","-1.67","0","0.000000","0.000000","1.560000","0.000000","0.000000","0.000000","-0.11","0.000000","0.000000"
"aw8","REGULAR","45537295","=""kugansk""","A","","=""""","","SGD","2025-10-28 05:58:21","3","300.000000","1","130.000000","0","0.000000","2283","2078.800000","2078.800000","-235.00","0","0.000000","0.000000","9.030000","0.000000","4.240000","0.000000","-221.73","0.000000","0.000000"
"aw8","REGULAR","45607917","=""kama9861""","A","","=""aw8sgseo""","","SGD","2025-11-01 13:55:23","78","2628.000000","28","1785.000000","0","0.000000","27723","13253.710000","13253.710000","-912.57","0","0.000000","0.000000","64.330000","0.000000","11.500000","0.000000","-836.74","0.000000","0.000000"
"aw8","REGULAR","45617544","=""elaiyaptr""","A","","=""""","","SGD","2025-11-02 02:30:10","8","2500.000000","4","1049.000000","1","68.000000","3269","18274.600000","18274.600000","-1627.45","1","68.000000","0.000000","91.230000","0.000000","17.510000","0.000000","-1450.71","0.000000","0.000000"
"aw8","REGULAR","45620583","=""dhamo""","A","","=""""","","SGD","2025-11-02 07:26:24","32","7460.000000","19","6339.000000","0","0.000000","11924","20032.810000","20032.810000","-1456.50","1","200.000000","0.000000","94.920000","0.000000","42.140000","0.000000","-1119.44","231.800000","0.000000"
"aw8","REGULAR","45654163","=""pa274748""","A","","=""aw8sgseo""","","SGD","2025-11-04 10:27:19","6","230.000000","0","0.000000","0","0.000000","2909","1975.900000","1975.900000","-239.94","0","0.000000","0.000000","9.870000","0.000000","0.000000","0.000000","-230.07","0.000000","0.000000"
"aw8","REGULAR","45790459","=""smg1380""","A","","=""""","","SGD","2025-11-13 03:09:04","0","0.000000","0","0.000000","0","0.000000","128","3469.000000","2249.340000","-207.91","0","0.000000","0.000000","15.750000","0.000000","0.000000","0.000000","-192.16","0.000000","0.000000"
"aw8","REGULAR","45898037","=""neethi""","A","","=""""","","SGD","2025-11-20 09:55:48","3","500.000000","2","299.000000","0","0.000000","1079","2365.850000","2365.850000","-210.17","0","0.000000","0.000000","11.880000","0.000000","0.000000","0.000000","-198.29","0.000000","0.000000"
"aw8","REGULAR","45941374","=""dthanuskodi""","A","","=""""","","SGD","2025-11-23 06:23:04","12","550.000000","1","90.000000","0","0.000000","773","4002.300000","1957.820000","-473.16","0","0.000000","0.000000","3.910000","0.000000","9.830000","0.000000","-459.42","0.000000","0.000000"
"aw8","REGULAR","45968664","=""vijaysajay11""","A","","=""""","","SGD","2025-11-25 06:51:08","39","1844.000000","3","530.000000","0","0.000000","1964","16077.400000","11631.080000","-1343.10","0","0.000000","0.000000","14.930000","0.000000","14.080000","0.000000","-1314.09","0.000000","0.000000"
"aw8","REGULAR","45987706","=""vengatesh17""","A","","=""""","","SGD","2025-11-26 13:14:37","11","250.460000","2","100.000000","0","0.000000","456","1628.150000","922.650000","-152.01","0","0.000000","0.000000","1.120000","0.000000","0.000000","0.000000","-150.89","0.000000","0.000000"
"aw8","REGULAR","46010083","=""parthi1988""","A","","=""""","","SGD","2025-11-28 00:18:25","6","132.000000","1","50.000000","0","0.000000","5838","2203.250000","1931.400000","-87.85","0","0.000000","0.000000","5.950000","0.000000","0.000000","0.000000","-81.90","0.000000","0.000000"
"aw8","REGULAR","46029947","=""mainuddin22""","L","","=""""","","SGD","2025-11-29 10:56:51","0","0.000000","0","0.000000","0","0.000000","238","53.400000","53.400000","-11.87","0","0.000000","0.000000","0.270000","0.000000","11.190000","0.000000","-0.41","0.000000","0.000000"
"aw8","REGULAR","46031151","=""miahnoyan48""","A","","=""""","","SGD","2025-11-29 13:02:20","25","1100.000000","2","400.000000","0","0.000000","1829","14583.550000","11779.270000","-807.05","0","0.000000","0.000000","23.280000","0.000000","0.000000","0.000000","-783.77","0.000000","0.000000"
"aw8","REGULAR","46044685","=""aydenyew""","A","","=""seointernal""","","SGD","2025-11-30 06:59:18","0","0.000000","0","0.000000","0","0.000000","2","5.800000","5.800000","-5.80","0","0.000000","0.000000","5.430000","0.000000","0.000000","0.000000","-0.37","0.000000","0.000000"
"aw8","REGULAR","46045879","=""luckykt""","A","","=""seointernal""","","SGD","2025-11-30 08:40:38","0","0.000000","0","0.000000","0","0.000000","1","16.000000","16.000000","-16.00","0","0.000000","0.000000","1.180000","0.000000","14.910000","0.000000","0.09","0.000000","0.000000"
"aw8","REGULAR","46049188","=""thiam123""","A","","=""aw8sgseo""","","SGD","2025-11-30 13:21:05","3","250.000000","0","0.000000","0","0.000000","3956","9880.525000","9880.525000","-301.00","0","0.000000","0.000000","51.240000","0.000000","0.000000","0.000000","-249.76","0.000000","0.000000"
"aw8","REGULAR [V]","1636596","=""hugo1314""","A","","=""facebook""","","SGD","2020-05-03 16:21:54","12","755.000000","2","300.000000","0","0.000000","45","2413.200000","1880.800000","-458.50","0","0.000000","0.000000","4.150000","0.000000","0.000000","0.000000","-454.35","0.000000","0.000000"
"aw8","VIP GOLD","4239465","=""bibibibi""","A","","=""seosg""","","SGD","2021-02-09 07:35:40","112","176500.000000","24","139818.760000","1","552.800000","2529","1720227.000000","1487396.650000","-46552.35","2","840.800000","0.000000","7270.630000","0.000000","1499.070000","0.000000","-36941.85","288.000000","0.000000"
"aw8","VIP SILVER","4350908","=""domintoh""","A","","=""""","","SGD","2021-02-20 03:28:08","17","1998.000000","4","683.830000","1","68.000000","94","4516.000000","4107.630000","-698.24","1","68.000000","0.000000","21.080000","0.000000","4.720000","0.000000","-604.44","0.000000","0.000000"
"aw8","VIP BRONZE","4358589","=""james2253""","A","","=""seosg""","","SGD","2021-02-20 23:32:22","48","14144.000000","5","12751.000000","3","254.000000","807","78812.940000","57619.983900","-3148.15","4","294.000000","0.000000","148.970000","0.000000","198.790000","0.000000","-2506.39","244.110000","0.000000"
"aw8","REGULAR [V]","5059658","=""alkakoi""","A","","=""discoman""","","SGD","2021-05-10 13:54:28","2","40.000000","0","0.000000","0","0.000000","1146","639.700000","639.700000","-43.15","0","0.000000","0.000000","3.200000","0.000000","0.000000","0.000000","-39.95","0.000000","0.000000"
"aw8","VIP BRONZE","5875488","=""williamtan878""","A","SAME PASSWORD USER","=""discoman""","","SGD","2021-07-20 02:52:23","24","2895.000000","2","2644.000000","0","0.000000","246","25998.200000","16927.400000","-332.40","0","0.000000","0.000000","50.780000","0.000000","30.150000","0.000000","-251.47","0.000000","0.000000"
"aw8","VIP SILVER","8899156","=""agape""","A","Special Upgrade VIP (Big)","=""""","","SGD","2022-01-22 04:43:12","0","0.000000","0","0.000000","0","0.000000","35","1047.000000","937.000000","-113.00","0","0.000000","0.000000","3.740000","0.000000","0.000000","0.000000","-109.26","0.000000","0.000000"
"aw8","VIP BRONZE","9642226","=""hpw19e""","A","","=""discoman""","","SGD","2022-03-15 10:49:30","8","1400.000000","1","400.330000","0","0.000000","3","6697.500000","6697.500000","-1072.10","0","0.000000","0.000000","0.000000","0.000000","12.810000","0.000000","-1059.29","0.000000","0.000000"
"aw8","VIP BRONZE","14971437","=""kingofgamblers""","A","","=""""","","SGD","2022-09-06 02:35:03","12","6120.000000","2","9599.000000","0","0.000000","74","22904.400000","14453.790000","3357.89","0","0.000000","0.000000","78.750000","0.000000","40.560000","0.000000","3477.20","0.000000","0.000000"
"aw8","VIP BRONZE","17926260","=""dolcelim88""","A","","=""discoman""","","SGD","2023-01-02 05:29:40","20","1296.500000","1","50.000000","0","0.000000","5492","19861.000000","18473.000000","-1301.70","0","0.000000","0.000000","55.400000","0.000000","0.000000","0.000000","-1246.30","0.000000","0.000000"
"aw8","VIP BRONZE","18182314","=""arultharson""","A","","=""""","","SGD","2023-01-13 13:24:57","20","4512.000000","8","2325.000000","1","68.000000","15210","27777.550000","25961.730000","-2535.50","1","68.000000","0.000000","105.730000","0.000000","125.670000","0.000000","-2236.10","0.000000","0.000000"
"aw8","REGULAR","30909215","=""jasonhu83""","A","","=""""","","SGD","2023-12-29 09:27:41","24","621.610000","2","320.000000","0","0.000000","29820","4550.800000","4550.800000","-324.27","0","0.000000","0.000000","22.750000","0.000000","0.000000","0.000000","-301.52","0.000000","0.000000"
"aw8","REGULARS","33416520","=""yan1993""","A","SAME PASSWORD USER","=""""","","SGD","2024-03-21 14:09:40","59","1439.000000","13","1330.000000","0","0.000000","523","5882.600000","4381.920000","-117.10","0","0.000000","0.000000","8.710000","0.000000","0.000000","0.000000","-108.39","0.000000","0.000000"
"aw8","VIP BRONZE","35407576","=""blazes79""","A","","=""maxcorp""","","SGD","2024-06-11 18:45:14","19","10400.000000","21","12611.000000","0","0.000000","798","43727.000000","39563.700000","1972.66","1","80.000000","0.000000","118.430000","0.000000","31.870000","0.000000","2202.96","108.500000","0.000000"
"aw8","VIP SILVER","36093799","=""bk8kai""","A","VIP TRANSFER PLAN","=""maxcorp""","","SGD","2024-07-10 13:52:27","5","1178.000000","1","3608.160000","0","0.000000","27","5167.000000","4451.300000","2212.90","1","200.000000","0.000000","12.900000","0.000000","3.870000","0.000000","2429.67","1225.000000","0.000000"
"aw8","REGULAR","37473123","=""kaungkaung""","A","Special Free credit 10","=""aw8pro""","","SGD","2024-08-23 10:34:22","61","2480.000000","12","1387.000000","0","0.000000","3321","12704.400000","10135.300000","-1112.35","0","0.000000","0.000000","20.910000","0.000000","13.080000","0.000000","-1078.36","0.000000","0.000000"
"aw8","REGULAR","37702240","=""abdunnur12""","A","","=""seogoorank""","","SGD","2024-09-01 00:52:08","75","6109.000000","6","5040.000000","0","0.000000","2064","28675.460000","17489.770000","215.46","1","30.000000","0.000000","22.160000","0.000000","64.180000","0.000000","331.80","136.000000","0.000000"
"aw8","REGULAR","37719894","=""nuttynutcrack""","A","","=""seogoorank""","","SGD","2024-09-01 19:10:27","24","623.060000","3","620.000000","0","0.000000","194","1636.930000","1421.200000","-5.66","0","0.000000","0.000000","2.160000","0.000000","0.000000","0.000000","-3.50","0.000000","0.000000"
"aw8","REGULAR","37759421","=""shankar1279""","A","SAME PASSWORD USER","=""""","","SGD","2024-09-03 11:45:16","4","80.000000","0","0.000000","0","0.000000","3129","573.400000","573.400000","-82.77","0","0.000000","0.000000","2.880000","0.000000","0.000000","0.000000","-79.89","0.000000","0.000000"
